observation_id,tier,cluster_code,subject_strong,question_code,tag,status,created_at,contaminated_detail,obs_text
6375,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:00Z,"1Sam.24.2:H0376G role=['T2', 'T8'] live=['T8']; 1Sam.24.2:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","Saul (party) initiates the seek-operation, directed toward David and his men (party), moving into the wilderness terrain to locate them -- a hostile pursuit operation."
6376,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:16:00Z,"1Sam.24.2:H0376G role=['T2', 'T8'] live=['T8']; 1Sam.24.2:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","M64 (chosen, of the men) is present but concerns selection/election rather than seeking; seeking here targets a person (David) not a quality, so no direct conceptual overlap with the co-present M-code."
6377,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:00Z,"1Sam.26.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; 1Sam.26.2:H4057B role=['T10', 'T2'] live=['T10']; 1Sam.26.2:H0376G role=['T2', 'T8'] live=['T8']","Saul (party) initiates the seek-operation, directed toward David (party), in the wilderness of Ziph -- again a hostile-pursuit direction of the operation."
6378,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:16:00Z,"1Sam.26.2:H6965B role=['M08', 'M74', 'T10', 'T3'] live=['M08']; 1Sam.26.2:H4057B role=['T10', 'T2'] live=['T10']; 1Sam.26.2:H0376G role=['T2', 'T8'] live=['T8']","M64 (chosen) is present but pertains to the selection of Saul's soldiers, not conceptually tied to the seeking-of-David action itself."
6379,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:00Z,"Isa.40.20:H6086G role=['T13', 'T2'] live=['T13']; Isa.40.20:H3559H role=['M23', 'T2', 'T3'] live=['T3']","The impoverished man (implied party, 'he') initiates the seeking-operation, directed toward a skillful craftsman (party) to make an idol -- seeking here serves an idolatrous construction project."
6380,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:16:00Z,"Isa.40.20:H6086G role=['T13', 'T2'] live=['T13']; Isa.40.20:H3559H role=['M23', 'T2', 'T3'] live=['T3']","M64 (chooses, wood-selection), M16 (skillful), M23/M55 (setting up an idol) are present but describe separate stages of idol-making; seeking here specifically targets the craftsman, distinct from those other characteristics' own referents."
6381,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:00Z,"Gen.31.39:H0935P role=['T10', 'T3'] live=['T3']; Gen.31.39:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']","No operation-word directed by/toward a distinct party co-occurs meaningfully with the seeking-verb here beyond the seeking itself; 'required' functions as the seeking/demanding operation, initiated by Laban (the addressed 'you') toward Jacob ('my hand'), i.e. Laban demanding accountability from Jacob."
6382,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:16:00Z,"Gen.31.39:H0935P role=['T10', 'T3'] live=['T3']; Gen.31.39:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']","M56 (loss/bearing loss) is present in the verse but concerns Jacob's own absorption of loss, a different characteristic from the demanding/requiring act of seeking-accountability."
6383,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:00Z,"Gen.43.9:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Gen.43.9:H0935P role=['T10', 'T3'] live=['T3']; Gen.43.9:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","Jacob (speaker, party) states that 'you' (his father, party) will require/demand Benjamin's safety at his hand -- the requiring-operation is directed from the father toward Jacob as the one held accountable."
6384,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:16:01Z,"Gen.43.9:H3027G role=['M23', 'M72', 'T14', 'T2'] live=['T14']; Gen.43.9:H0935P role=['T10', 'T3'] live=['T3']; Gen.43.9:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']",M56 (bear the blame) co-occurs but names a separate consequence-characteristic (guilt-bearing) distinct from the requiring/seeking act itself.
6385,A-root-verse-reading,M83,H1245,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:01Z,"Exod.10.11:H3068G role=['T10', 'T7'] live=['T7']; Exod.10.11:H6440H role=['M02', 'M50', 'T14', 'T2'] live=['T14']","Pharaoh (implied party, speaker) accuses the Israelites ('you', party) of asking/requesting only worship-leave as the true intent behind their petition; the asking-operation is attributed to the Israelites, directed toward Pharaoh."
6386,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:16:01Z,"Exod.10.11:H3068G role=['T10', 'T7'] live=['T7']; Exod.10.11:H6440H role=['M02', 'M50', 'T14', 'T2'] live=['T14']","M36 (serve the Lord) is present but names the requested activity itself, not the asking-operation; the two are related narratively but are distinct characteristics."
6401,A-root-verse-reading,M83,H1875,D7.7.1,answered-no-flag,draft,2026-09-18T12:16:01Z,"Jer.8.2:H6635A role=['M72', 'T11', 'T2'] live=['T11']; Jer.8.2:H6440J role=['M02', 'M50', 'T14', 'T2'] live=['T14']; Jer.8.2:H0127G role=['T13', 'T2'] live=['T13']","The people (implied party, 'they') initiate the seeking-operation, directed toward the host of heaven (sun, moon, stars -- treated as quasi-party/object of worship), alongside parallel operations of loving, serving, following, and worshiping the same object."
6402,A-root-verse-reading,M83,H1875,M0.6.5,tightly-related,draft,2026-09-18T12:16:01Z,"Jer.8.2:H6635A role=['M72', 'T11', 'T2'] live=['T11']; Jer.8.2:H6440J role=['M02', 'M50', 'T14', 'T2'] live=['T14']; Jer.8.2:H0127G role=['T13', 'T2'] live=['T13']","M51 (loved) and M36 (served) co-occur, forming a cluster of devotional-response characteristics all directed at the same false object; seeking here functions as one strand within this bundle of misdirected worship-responses, distinguished from M51/M36 by its investigative/consultative nuance (treating the host of heaven as an oracle to be consulted, not merely loved or served)."
6432,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:32Z,"Deut.4.29:H8033G role=['T10', 'T2'] live=['T2']; Deut.4.29:H3068G role=['T10', 'T7'] live=['T7']; Deut.4.29:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Deut.4.29 the seeking is initiated by 'you' (Israel, second person plural) and directed toward 'the Lord your God' (party-tagged T7/T10); the operation is a covenantal approach from worshiper toward deity."
6433,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:32Z,"Josh.2.22:H0935G role=['T10', 'T3'] live=['T3']; Josh.2.22:H8033G role=['T10', 'T2'] live=['T2']; Josh.2.22:H7725G role=['M11', 'M81', 'T3'] live=['T3']","In Josh.2.22 the pursuers (role-T3 operation agents) are the initiators of the searching, directed along 'the way' toward the fleeing spies, though the search fails (they find nothing)."
6434,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:32Z,"Josh.22.23:H7725I role=['M11', 'M81', 'T3'] live=['T3']; Josh.22.23:H3068G role=['T10', 'T7'] live=['T7']; Josh.22.23:H5930A role=['M36', 'T3'] live=['M36']","In Josh.22.23 the Lord (T7/T10 party) is the initiator of the 'seeking/exacting' (take vengeance), directed toward the guilty party who built an illicit altar."
6435,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"Judg.14.4:H0001G role=['T2', 'T8'] live=['T2']; Judg.14.4:H3068G role=['T10', 'T7'] live=['T7']; Judg.14.4:H6430G role=['T10', 'T11'] live=['T11']","In Judg.14.4 Samson (implicit 'he') is the initiator of seeking, directed toward an 'opportunity' against the Philistines (T10/T11 party)."
6436,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"Judg.18.1:H4428G role=['M72', 'T2', 'T7'] live=['M72']; Judg.18.1:H7626H role=['T12', 'T2'] live=['T2']; Judg.18.1:H5307I role=['M02', 'T3'] live=['T3']","In Judg.18.1 the tribe of Dan (party T11) is the initiator of seeking, directed toward an inheritance/land for themselves."
6437,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"1Sam.10.21:H7626H role=['T12', 'T2'] live=['T2']; 1Sam.10.21:H1144G role=['T10', 'T8'] live=['T8']","In 1Sam.10.21 the collective 'they' (Israel) initiate seeking, directed toward Saul (T8 party) who is missing."
6438,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"1Sam.13.14:H6965I role=['M08', 'M74', 'T10', 'T3'] live=['T3']; 1Sam.13.14:H3068G role=['T10', 'T7'] live=['T7']; 1Sam.13.14:H0376G role=['T2', 'T8'] live=['T8']","In 1Sam.13.14 the Lord (T7/T10 party) is the initiator of seeking, directed toward finding 'a man after his own heart' as replacement ruler."
6439,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"1Sam.19.10:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","In 1Sam.19.10 Saul (T8 party) is the initiator of seeking, directed hostilely toward David (T8 party) to kill him."
6440,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"1Sam.23.15:H7200G role=['T3', 'T7'] live=['T3']; 1Sam.23.15:H4057B role=['T10', 'T2'] live=['T10']; 1Sam.23.15:H2793G role=['T10', 'T2'] live=['T10']","In 1Sam.23.15 Saul (T8 party) is the initiator of seeking, directed toward David's life (T8 party as object)."
6441,A-root-verse-reading,M83,H1245,D7.7.1,tightly-related,draft,2026-09-18T12:17:33Z,"1Sam.25.26:H3068G role=['T10', 'T7'] live=['T7']; 1Sam.25.26:H2416A role=['M25', 'M44', 'T8'] live=['M25']; 1Sam.25.26:H0935G role=['T10', 'T3'] live=['T3']","In 1Sam.25.26 unnamed 'enemies' (agentive party) are the initiators of seeking, directed toward doing evil to 'my lord' (David, T7/T8 party)."
6442,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T12:17:33Z,"Deut.4.29:H8033G role=['T10', 'T2'] live=['T2']; Deut.4.29:H3068G role=['T10', 'T7'] live=['T7']; Deut.4.29:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Deut.4.29 the only other M-code present is M47 (heart/soul), which functions as the instrument/totality-qualifier of the seeking rather than a separate characteristic in relation to baqash; no prior cluster pass recorded for this verse, so baqash here is effectively the sole substantive M-code characteristic, with M47 acting as an intensifying qualifier of the manner of seeking."
6443,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:33Z,"Josh.2.22:H0935G role=['T10', 'T3'] live=['T3']; Josh.2.22:H8033G role=['T10', 'T2'] live=['T2']; Josh.2.22:H7725G role=['M11', 'M81', 'T3'] live=['T3']","In Josh.2.22 the M-codes M11/M81 (returned) tag the pursuers' movement, distinct from and prior to the seeking/searching act; the return and the search are sequential actions by the same party but not characteristically intertwined -- no relational dependency between baqash and the return-characteristic here."
6444,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:33Z,"Josh.22.23:H7725I role=['M11', 'M81', 'T3'] live=['T3']; Josh.22.23:H3068G role=['T10', 'T7'] live=['T7']; Josh.22.23:H5930A role=['M36', 'T3'] live=['M36']","In Josh.22.23 baqash (as 'take vengeance') co-occurs with M11/M81 (turn away) and M36 (offerings) and M33 (peace offerings); these describe the alleged apostasy and its cultic acts, while baqash names God's punitive response to them -- a sequential/causal but not mutually defining relation."
6445,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:33Z,"Judg.14.4:H0001G role=['T2', 'T8'] live=['T2']; Judg.14.4:H3068G role=['T10', 'T7'] live=['T7']; Judg.14.4:H6430G role=['T10', 'T11'] live=['T11']","In Judg.14.4 baqash co-occurs with M15 (know) and M72 (ruled); Samson's secret seeking of an opportunity is contrasted with his parents' lack of knowledge (M15) and framed against Philistine political dominion (M72), but baqash does not characteristically depend on either -- it operates independently as the hidden divine-providential motive."
6446,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:34Z,"Judg.18.1:H4428G role=['M72', 'T2', 'T7'] live=['M72']; Judg.18.1:H7626H role=['T12', 'T2'] live=['T2']; Judg.18.1:H5307I role=['M02', 'T3'] live=['T3']","In Judg.18.1 baqash co-occurs with M72 (king, in 'no king') and M46 (inheritance) and M02 (fallen); the seeking of inheritance is thematically linked to the absence of a king (a governance vacuum) but baqash itself remains the driving action distinct from these state-describing M-codes."
6447,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T12:17:34Z,"1Sam.10.21:H7626H role=['T12', 'T2'] live=['T2']; 1Sam.10.21:H1144G role=['T10', 'T8'] live=['T8']","In 1Sam.10.21 no other M-code characteristic is present in the verse; baqash (sought) stands as the sole M-code, describing Israel's failed search for the hidden Saul."
6448,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:34Z,"1Sam.13.14:H6965I role=['M08', 'M74', 'T10', 'T3'] live=['T3']; 1Sam.13.14:H3068G role=['T10', 'T7'] live=['T7']; 1Sam.13.14:H0376G role=['T2', 'T8'] live=['T8']",In 1Sam.13.14 baqash co-occurs with M08/M74 (continue/keep) and M72 (kingdom) and M47 (heart); God's seeking-out of a new man is the counterpart to Saul's kingdom failing to continue and his failure to keep command -- a causal contrast rather than a shared characteristic-relation with baqash itself.
6449,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:34Z,"1Sam.19.10:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","In 1Sam.19.10 baqash co-occurs with M02/M50 (face, in 'eluded'); Saul's hostile seeking to kill David is thwarted by David eluding him (literally slipping from Saul's 'face') -- the two M-codes describe opposing movements of the same encounter but are not intrinsically linked characteristics."
6450,A-root-verse-reading,M83,H1245,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T12:17:34Z,"1Sam.23.15:H7200G role=['T3', 'T7'] live=['T3']; 1Sam.23.15:H4057B role=['T10', 'T2'] live=['T10']; 1Sam.23.15:H2793G role=['T10', 'T2'] live=['T10']","In 1Sam.23.15 the only other M-code present is M47 (life/soul), which functions as the object of the seeking rather than an independent characteristic; baqash effectively stands as the sole substantive characteristic in this verse."
6451,A-root-verse-reading,M83,H1245,M0.6.5,no-direct-connection,draft,2026-09-18T12:17:34Z,"1Sam.25.26:H3068G role=['T10', 'T7'] live=['T7']; 1Sam.25.26:H2416A role=['M25', 'M44', 'T8'] live=['M25']; 1Sam.25.26:H0935G role=['T10', 'T3'] live=['T3']","In 1Sam.25.26 baqash co-occurs with M25/M44 (lives, oath formula), M47 (soul), M45 (saving), M06 (enemies), M24/M58 (evil); the seeking-to-do-evil is characterized by the enmity (M06) and evil (M24/M58) terms, while the oath-formula and saving/restraining language belong to a separate part of the blessing/curse structure -- baqash relates most directly to M06/M24 as the hostile party's action, but not to the oath or saving terms."
6466,A-root-verse-reading,M83,H1875,D7.7.1,tightly-related,draft,2026-09-18T12:17:34Z,"Deut.4.29:H8033G role=['T10', 'T2'] live=['T2']; Deut.4.29:H3068G role=['T10', 'T7'] live=['T7']; Deut.4.29:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Deut.4.29 the operation is initiated by 'you' (Israel, second person) and directed toward 'him' (the Lord your God, T7/T10 party) -- darash names the intensive seeking-after that parallels baqash in the same verse."
6467,A-root-verse-reading,M83,H1875,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T12:17:35Z,"Deut.4.29:H8033G role=['T10', 'T2'] live=['T2']; Deut.4.29:H3068G role=['T10', 'T7'] live=['T7']; Deut.4.29:H0430G role=['T10', 'T2', 'T7'] live=['T7']","In Deut.4.29 the only other M-code present is M47 (heart/soul) functioning as an intensifying instrument-qualifier of the seeking, not a separate characteristic; darash pairs directly with baqash (its home-cluster twin) in this verse to intensify the same covenantal-seeking act, with no other distinct M-code characteristic present to relate to."
