cluster_code,strong,gloss,language,source,confidence,review_flag,rationale
T8,H3266J,Jeush,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at 1Ch.23.10;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273G,Jeiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Reuben living at the time of Divided Monarchy, only mentioned at 1Ch.5.7;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273I,Jeiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A singer living at the time of Divided Monarchy, first mentioned at 1Ch.15.18;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273J,Jeiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ch.20.14;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273K,Jeiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ch.26.11;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273M,Jeiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ch.35.9;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273N,Jeuel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Exile and Return, only mentioned at Ezr.8.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3273P,Jeiel,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Benjamin living at the time of United Monarchy, first mentioned at 1Sa.9.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3278,Jael,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A woman living before Israel's Monarchy, first mentioned at Jdg.4.17;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3281,Jalam,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man of the Edomites living at the time of the Patriarchs, first mentioned at Gen.36.5;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3290,Jacob,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.25.26;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3296,Jaare-oregim,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, first mentioned at 2Sa.21.19;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3309G,Japhia,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king in Canaan living before Israel's Monarchy, only mentioned at Jos.10.3;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3312G,Jephunneh,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""Caleb's father living at the time of Egypt and Wilderness, first mentioned at Num.13.6;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3315,Japheth,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.5.32;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3316H,Jephthah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A Judge living before Israel's Monarchy, first mentioned at Jdg.11.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3324,Izhar,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at Exo.6.18;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3325,Izharite,Hebrew,claude-scan-20260908,high,0,"Phase J (escalation #1598): T8/T11 family-expansion scan, TIP-marker or surface-text verified -- ""A man from the tribe of Levi living at the time of Egypt and Wilderness, first mentioned at Exo.6.18;"""
T8,H3327,Isaac,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.17.19;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3335H,to form: potter,Hebrew,llm-reassignment-v1_1-20260811,,0,"T2/FLAG operation → T3 | relocated T3->T8 2026-09-08 (escalation #1598, researcher-approved). 'potter' -- occupation/role noun. escalation #1598 Phase B4"
T8,H3348,Jakeh,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of United Monarchy, only mentioned at Pro.30.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3355,Joktan,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.10.25;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3370,Jokshan,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of the Patriarchs, first mentioned at Gen.25.2;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3376,Irijah,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, first mentioned at Jer.37.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3378,Jerubbaal,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A Judge living before Israel's Monarchy, first mentioned at Jdg.6.11;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3379G,Jeroboam,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king of Northern Israel, living at the time of United Monarchyand Divided Monarchy, first mentioned at 1Ki.11.26;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3379H,Jeroboam,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A king of Northern Israel, living at the time of Divided Monarchy, first mentioned at 2Ki.13.13;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3380,Jerubbesheth,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A Judge living before Israel's Monarchy, first mentioned at Jdg.6.11;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3382G,Jared,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time before the Flood, first mentioned at Gen.5.15;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3388,Jerusha ,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A woman living at the time of Divided Monarchy, first mentioned at 2Ki.15.33;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3395G,Jeroham,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man from the tribe of Levi living at the time of United Monarchy, first mentioned at 1Sa.1.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3395J,Jeroham,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A priest from the tribe of Levi living at the time of Exile and Return, first mentioned at 1Ch.9.12;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
T8,H3395M,Jeroham,Hebrew,claude-scan-20260908,high,0,"STEP TIP biographical-identity entry (party-gap classification, escalation #1598 Phase G): ""A man living at the time of Divided Monarchy, only mentioned at 2Ch.23.1;"" -- individual named person, base has no existing T4/5/7/8/9-tagged sibling so party_kind was NULL despite being deterministically classifiable."
