verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
264629,104,seat,none,,,none,flag
264629,105,bearer,the wise,,264629,inferred,flag
264629,106,operation,the soul/self that a man loves and benefits by getting sense,,,,event
264629,107,target,the love shown it (264628),,264629,inferred,flag
264629,108,manner,none,,,none,flag
264629,112,coupling,welded to the love that seeks its good,,264629,inferred,flag
264629,114,discovery,nephesh (soul/self) — 'loves his own SOUL'; the self that getting wisdom benefits. To get sense is to care for one's own life.,,,,note
264629,115,role,characteristic,,,,value
264629,116,locus,internal:ib-state,,,,value
264631,101,sense,keeping — guarding understanding to discover good,,,,value
264631,102,type,action,,,,value
264631,104,seat,none,,,none,flag
264631,105,bearer,the wise,,264631,inferred,flag
264631,106,operation,the keeping/guarding of understanding by which one discovers good,,,,event
264631,107,target,the understanding it keeps (264632),,264631,inferred,flag
264631,108,manner,none,,,none,flag
264631,112,coupling,welded to the understanding it guards,264631,264632,span,pair
264631,114,discovery,"shamar (keep/guard) — 'he who KEEPS understanding will discover good'; guarding what one has learned leads to good. Retention, not just acquisition, is rewarded.",,,,note
264631,115,role,characteristic,,,,value
264631,116,locus,internal:ib-state,,,,value
264632,101,sense,"understanding — kept, leading to good",,,,value
264632,102,type,cognition,,,,value
264632,104,seat,none,,,none,flag
264632,105,bearer,the wise,,264632,inferred,flag
264632,106,operation,"the understanding that, kept and guarded, leads one to discover good",,,,event
264632,107,target,the keeping that guards it (264631),,264632,inferred,flag
264632,108,manner,none,,,none,flag
264632,112,coupling,welded to the guarding that treasures it,,264632,inferred,flag
264632,114,discovery,"tebunah (understanding) — 'he who KEEPS understanding'; the understanding retained and guarded, which finds good. Wisdom held fast bears fruit.",,,,note
264632,115,role,characteristic,,,,value
264632,116,locus,internal:ib-state,,,,value
264635,101,sense,"falseness — the false witness, who will perish",,,,value
264635,102,type,disposition,,,,value
264635,104,seat,none,,,none,flag
264635,105,bearer,the false witness,,264635,inferred,flag
264635,106,operation,the falseness of the witness who bears false testimony and will perish,,,,event
264635,107,target,(the lies he breathes),,264635,inferred,flag
264635,108,manner,none,,,none,flag
264635,112,coupling,the false testimony that ends in perishing,,264635,inferred,flag
264635,114,discovery,"sheqer (falsehood) — 'a FALSE witness will not go unpunished... will perish' (=19:5, intensified); the perjurer not only fails to escape but perishes. False testimony is deadly.",,,,note
264635,115,role,characteristic,,,,value
264635,116,locus,internal:ib-state,,,,value
264644,101,sense,"sinners — those whose settled bent is to sin, here as enticers",,,,value
264644,102,type,disposition,,,,value
264644,104,seat,none,,,none,flag
264644,105,bearer,the sinners,,264644,inferred,flag
264644,106,operation,the sinful who entice the son to join them,,,,event
264644,107,target,the son they seek to draw in,,264644,inferred,flag
264644,108,manner,none,,,none,flag
264644,112,coupling,set against the son's refusal to consent,,264647,inferred,flag
264644,114,discovery,chatta = persons defined by sin; the danger the book warns of is not abstract evil but sinful companions who ENTICE. The threat is relational/social.,,,,note
264644,115,role,characteristic,,,,value
264644,116,locus,internal:ib-state,,,,value
264647,101,sense,to consent — the will's yielding; here commanded NOT to yield,,,,value
264647,102,type,volition,,,,value
264647,104,seat,none,,,none,flag
264647,105,bearer,my son (the addressed will),,264647,inferred,flag
264647,106,operation,the act of the will refusing to yield to enticement (avah negated),,,,event
264647,107,target,none,,,none,flag
264647,108,manner,none,,,none,flag
264647,112,coupling,the counter-move to the sinners' enticement — will against pull,,264644,inferred,flag
264647,114,discovery,avah is the WILL itself — the decisive inner faculty. The book's first ethical command targets not knowledge but volition: 'do not consent.' Prohibition present (the negated will) though not a separate 113 here.,,,,note
264647,115,role,characteristic,,,,value
264647,116,locus,internal:ib-state,,,,value
264655,101,sense,"the innocent — the guiltless one, blameless of any provocation",,,,value
264655,102,type,state,,,,value
264655,104,seat,none,,,none,flag
264655,105,bearer,the guiltless victim,,264655,inferred,flag
264655,106,operation,"the innocent standing guiltless, made the object of an unprovoked ambush",,,,event
264655,107,target,none,,,none,flag
264655,108,manner,none,,,none,flag
264655,112,coupling,paired with 'without reason' (chinnam) — innocence stressed by the lack of any cause,,264655,inferred,flag
264655,114,discovery,"naqi is the moral state of the VICTIM — guiltlessness — surfaced only to be violated 'without reason'. The read holds the innocence as a real inner state, not merely a plot-detail; the wickedness is that it targets the blameless.",,,,note
264655,115,role,characteristic,,,,value
264655,116,locus,internal:ib-state,,,,value
264683,101,sense,evil — the moral wrong the wicked eagerly pursue,,,,value
264683,102,type,disposition,,,,value
264683,104,seat,none,,,none,flag
264683,105,bearer,the wicked ('their feet'),,264683,inferred,flag
264683,106,operation,running to evil — the inner bent that hurries the whole person toward wrong and bloodshed,,,,event
264683,107,target,none,,,none,flag
264683,108,manner,eager haste ('make haste to shed blood'),,264683,inferred,flag
264683,112,coupling,welded to bloodshed — evil here is not abstract but issues in violence,,264683,inferred,flag
264683,114,discovery,"the feet 'run' — evil is figured as a bent that MOVES the person, an eager momentum toward wrong. Manner (haste) is marked here where most chars leave 108 none: the wicked's speed toward evil is the point.",,,,note
264683,115,role,characteristic,,,,value
264683,116,locus,internal:ib-state,,,,value
264699,101,sense,their own lives/selves — the very self the ambush recoils upon,,,,value
264699,102,type,state,,,,value
264699,104,seat,none,,,none,flag
264699,105,bearer,the greedy ambushers,,264699,inferred,flag
264699,106,operation,"the self against which the plotters, unknowing, set their own ambush",,,,event
264699,107,target,none,,,none,flag
264699,108,manner,none,,,none,flag
264699,112,coupling,paired with 'their own blood' — the self and its life-blood are what they truly hunt,,264699,inferred,flag
264699,114,discovery,"nephesh here is the self/life turned into its own victim — the moral irony: violence plotted outward closes on the plotter's own soul. Read as characteristic (the self at stake), not a mere qualifier.",,,,note
264699,115,role,characteristic,,,,value
264699,116,locus,internal:ib-state,,,,value
264703,101,sense,greed — the covetous grasping after unjust gain that cuts one off,,,,value
264703,102,type,disposition,,,,value
264703,104,seat,none,,,none,flag
264703,105,bearer,everyone greedy for unjust gain,,264703,inferred,flag
264703,106,operation,"greedily grasping unjust gain — the bent that seizes and, in seizing, destroys the self",,,,event
264703,107,target,none,,,none,flag
264703,108,manner,none,,,none,flag
264703,112,coupling,welded to the loss of life/nephesh (1:19) — greed takes away the life of its possessor,,264707,inferred,flag
264703,114,discovery,EMERGENT: batsa (to cut off / be greedy for gain) is the DRIVER of the whole 1:10-19 unit — the covetous grasping the chapter warns against; it names the inner root of the violence. Seed-missed; recovered on the cycle check. Descent read at full weight.,,,,note
264703,115,role,characteristic,,,,value
264703,116,locus,internal:ib-state,,,,value
264707,101,sense,the life/self that unjust gain seizes from the one who holds it,,,,value
264707,102,type,state,,,,value
264707,104,seat,none,,,none,flag
264707,105,bearer,everyone greedy for unjust gain,,264707,inferred,flag
264707,106,operation,the life that greed (betsa) 'takes away' from its own possessor,,,,event
264707,107,target,none,,,none,flag
264707,108,manner,none,,,none,flag
264707,112,coupling,welded to unjust gain (betsa) as the thing that consumes the self,,264707,inferred,flag
264707,114,discovery,distinct from 264699: here nephesh is the life GREED devours — the general maxim (1:19) that unjust gain costs the greedy their own life. The self is the price of covetousness.,,,,note
264707,115,role,characteristic,,,,value
264707,116,locus,internal:ib-state,,,,value
264710,101,sense,to know — the acquisition of wisdom as its aim,,,,value
264710,102,type,cognition,,,,value
264710,104,seat,none,,,none,flag
264710,105,bearer,the learner/son the book addresses,,264710,inferred,flag
264710,106,operation,knowing wisdom and instruction — taking them into the inner person,,,,event
264710,107,target,wisdom,264710,264711,span,pair
264710,108,manner,none,,,none,flag
264710,112,coupling,paired with understanding (995) and receiving (part of one acquisition),,264710,inferred,flag
264710,114,discovery,"1:2 opens the book's purpose as an interior verb (know), not an act on the world; wisdom is gained by being known/received inwardly.",,,,note
264710,115,role,characteristic,,,,value
264710,116,locus,internal:ib-state,,,,value
264711,101,sense,"wisdom — the skilled, ordered competence of the inner life",,,,value
264711,102,type,disposition,,,,value
264711,104,seat,none,,,none,flag
264711,105,bearer,the wise/learner,,264711,inferred,flag
264711,106,operation,wisdom as the faculty to be acquired and lived,,,,event
264711,107,target,none,,,none,flag
264711,108,manner,none,,,none,flag
264711,112,coupling,paired with instruction (musar) — the disposition and its shaping named together,,264711,inferred,flag
264711,114,discovery,"chokmah heads the list — the master good the book exists to impart; here it is the object of know (yada), the two-axes case (its own char AND know's target).",,,,note
264711,115,role,characteristic,,,,value
264711,116,locus,internal:ib-state,,,,value
264712,101,sense,instruction as moral discipline — correction that shapes the inner person,,,,value
264712,102,type,disposition,,,,value
264712,104,seat,none,,,none,flag
264712,105,bearer,the learner being shaped,,264712,inferred,flag
264712,106,operation,the disciplining/shaping of the inner life to be received,,,,event
264712,107,target,none,,,none,flag
264712,108,manner,none,,,none,flag
264712,112,coupling,welded to wisdom (chokmah) in the pair chokmah-umusar,,264711,inferred,flag
264712,114,discovery,"musar = discipline received, not knowledge grasped — it carries the note of correction/shaping the inner life must submit to (distinct from wisdom's competence).",,,,note
264712,115,role,characteristic,,,,value
264712,116,locus,internal:ib-state,,,,value
264714,101,sense,to understand — to discern the sense of words,,,,value
264714,102,type,cognition,,,,value
264714,104,seat,none,,,none,flag
264714,105,bearer,the learner,,264714,inferred,flag
264714,106,operation,discerning/penetrating the words of insight,,,,event
264714,107,target,words of insight,264714,264716,span,pair
264714,108,manner,none,,,none,flag
264714,112,coupling,paired with know (yada) — the two cognitive acts of the aim,,264714,inferred,flag
