database,table_name,name,ordinal,type,is_pk,notnull,is_unique,dflt,fk,use,expectation,source,filled_by,inactive
bible_research,wa_dim_review_cluster_log,group_count,5,INTEGER,0,1,0,0,,"How many verse_context_groups were reviewed, from 46 to 370.",,,,0
bible_research,wa_dim_review_cluster_log,anchored_count,6,INTEGER,0,1,0,0,,"How many groups were anchored. Zero on five of the six rows and 114 on one, so the field was only actually populated for a single cluster.",,,,0
bible_research,wa_dim_review_cluster_log,notes,7,TEXT,0,0,0,,,"The reviewer's closing narrative for the cluster — which registries were covered, what was excluded and why, and any rewrites. The substance of the log.",,,,0
bible_research,wa_dim_review_cluster_log,last_modified,8,TEXT,0,1,0,"strftime('%Y-%m-%dT%H:%M:%S','now')",,"Timestamp of the last write, defaulted from strftime at insert.",,,,0
bible_research,wa_dimension_index,id,0,INTEGER,1,0,0,,,Surrogate key for the index entry.,,,,0
bible_research,wa_dimension_index,verse_context_group_id,1,INTEGER,0,1,0,,verse_context_group.id,"The verse_context_group being classified. Unique across all 3,509 rows — the table is strictly one entry per group.",,,,0
bible_research,wa_dimension_index,owning_registry_no,2,INTEGER,0,1,0,,,"The word_registry the group belongs to. 173 distinct registries, unevenly loaded (registry 187 alone has 200 groups).",,,,0
bible_research,wa_dimension_index,cluster_assignment,3,TEXT,0,0,0,,,"The C-code (C01 to C22) of the retired dimension-review scheme. Uncontrolled vocabulary and superseded by the M-code cluster model, though the data is retained.",,,,0
bible_research,wa_dimension_index,dimension,4,TEXT,0,0,0,,,"The named dimension assigned, such as '05 — Moral Character' or '02 — Emotion — Negative'. 20 values, NULL on 244 rows — precisely the rows whose confidence is UNCLASSIFIED.",,,,0
bible_research,wa_dimension_index,anchor_count,5,INTEGER,0,0,0,0,,How many verses in the group were treated as anchors for the dimension. Almost always 1 or 2.,,,,0
bible_research,wa_dimension_index,related_count,6,INTEGER,0,0,0,0,,How many verses were classed as related rather than anchoring.,,,,0
bible_research,wa_dimension_index,set_aside_count,7,INTEGER,0,0,0,0,,How many verses were set aside as not bearing on the dimension — the review's rejection tally.,,,,0
bible_research,wa_dimension_index,total_verse_count,8,INTEGER,0,0,0,0,,"The group's verse total. Intended to reconcile with the three counts above, but nothing in the schema enforces that.",,,,0
bible_research,wa_dimension_index,delete_flagged,9,INTEGER,0,0,0,0,,Soft-delete marker; set on 29 entries.,,,,0
bible_research,wa_dimension_index,dimension_confidence,10,TEXT,0,0,0,NULL,,"How the dimension was arrived at, and the field that shows the review's reliability: KEYWORD_WEAK (1,542) and KEYWORD_STRONG are automated keyword matches, CLAUDE_AI (1,286) a model reading, ROOT_INFERRED a root-family inference, UNCLASSIFIED (244) no assignment at all. Uncontrolled vocabulary; nearly half the entries rest on a weak keyword match.",,,,0
bible_research,wa_dimension_index,manual_override,11,INTEGER,0,0,0,0,,Marks the 190 entries where the researcher overrode the automated assignment.,,,,0
bible_research,wa_dimension_index,notes,12,TEXT,0,0,0,NULL,,"Free-prose justification for the assignment, present on about 40 per cent of entries; often records that an automated label was corrected and why.",,,,0
bible_research,wa_dimension_index,last_modified,13,TEXT,0,0,0,NULL,,"When the entry was last written. Confined to April and early May 2026 and recorded in three inconsistent formats (bare date, ISO without zone, ISO with Z).",,,,0
bible_research,wa_dimension_index,dominant_subject,14,TEXT,0,0,0,NULL,,"Who the group's verses are principally about: HUMAN (969), GOD, NONE, OTHER_HUMAN, UNSEEN. NULL on 2,321 rows, so it was only ever filled in for a minority. Uncontrolled vocabulary.",,,,0
bible_research,wa_file_index,id,0,INTEGER,1,0,0,,,"Surrogate key for the file entry. Runs to 344 across 308 rows, so some entries have been removed.",,,,0
bible_research,wa_file_index,filename,1,TEXT,0,1,0,,,"DEFECT: the column names a file but 148 of 308 rows hold an engine run id instead ('RUN-20260318_134133-BULK_GAP_FILL', 132 rows alone), not a filename. Only the remaining rows carry real names such as '01-wa-117-peace-data-part1-20260317-v1.json', so the column mixes two different kinds of identifier.",,,,0
bible_research,wa_file_index,registry_id,2,TEXT,0,1,0,,,"The registry word the file supplied, as TEXT. 195 distinct values, and unlike word_run_state.registry_id none is zero-padded here — the two tables format the same identifier differently.",,,,0
bible_research,wa_file_index,word_registry_fk,3,INTEGER,0,0,0,,word_registry.id,"The integer FK to word_registry.id, with ON DELETE RESTRICT. This is the authoritative join per programme rule; prefer it over registry_id, which is TEXT and inconsistently formatted across tables.",,,,0
bible_research,wa_file_index,word,4,TEXT,0,1,0,,,"The English registry word the file relates to, a convenience copy. Notable that 5 rows carry 'read-surfaced characteristics', which is not a registry word — evidence of a non-registry entry being filed here.",,,,0
bible_research,wa_file_index,part_number,5,INTEGER,0,0,0,,,"Which part this file is where a word's data was split across files, 1-3. NULL in 269 of 308 rows because most words are single-file.",,,,0
bible_research,wa_file_index,total_parts,6,INTEGER,0,0,0,,,"How many parts the word's data was split into, 1-3. NULL in the same 269 rows as part_number, and the counts are internally inconsistent — 24 rows claim total_parts=3 but only 8 rows carry part_number=3.",,,,0
bible_research,wa_file_index,is_split,7,INTEGER,0,0,0,,,"Whether the word's data was split across files: 0 in 171 rows, 1 in 36, NULL in 101. The 101 NULLs mean the flag cannot be trusted as a complete answer without consulting part_number.",,,,0
bible_research,wa_file_index,schema_version,8,TEXT,0,0,0,,,"The schema version in force when the file was produced, e.g. '3.37.0' (71), '2.3' (40), '3.40.0' (26). Spans two incompatible numbering eras (2.x and 3.x) and is NULL in 150 rows.",,,,0
bible_research,wa_file_index,phase,9,TEXT,0,0,0,,,"Which pipeline phase produced the file. Nominally always Phase 1, but recorded twelve different ways — 'Phase 1', 'Phase 1 (audit_word add-terms)', and three variants of the STEP assimilation label differing only in their dash character ('—', '---', '-'). A clear case of uncontrolled free text.",,,,0
bible_research,wa_file_index,produced_date,10,TEXT,0,0,0,,,"The date the file was produced, ISO date only. 141 of 308 rows share 2026-03-18, the date of the bulk gap-fill.",,,,0
bible_research,wa_file_index,source_file,11,TEXT,0,0,0,,,"The upstream document the data was taken from, e.g. 'word_fear.md', '200_energy_step_data_20260328.json'. NULL in 251 of 308 rows, so upstream provenance is recorded for only a fifth of entries.",,,,0
bible_research,wa_file_index,translation_used,12,TEXT,0,0,0,,,"Which Bible translation the file's verse text came from. Only ever 'ESV' (206 rows), NULL in the other 102 — it records a constant, not a variable.",,,,0
bible_research,wa_file_index,specification,13,TEXT,0,0,0,,,"Which Session A instruction version governed the file's production, e.g. 'Session A v9 Automation' (151), 'Session A Instruction v7'. Free text and NULL in 101 rows.",,,,0
bible_research,wa_file_index,revision_note,14,TEXT,0,0,0,,,"Free-text note about how or why the entry was revised, e.g. that a stub was auto-created by audit_word onboarding, or that a word's file was orphaned by a registry merge. Present in 108 rows and the only record of several one-off data decisions.",,,,0
bible_research,wa_file_index,source_list,15,TEXT,0,0,0,,,"Which word list the entry came from, e.g. 'See word_confidence_split' (128), 'High Confidence' (52). Note the top value is a pointer to another document rather than a value, so the column does not answer its own question for most rows.",,,,0
bible_research,wa_file_index,category,16,TEXT,0,0,0,,,"A semantic category for the word, e.g. 'Affective/Emotional', 'Emotion/Joy'. Essentially abandoned — populated in only 13 of 308 rows.",,,,0
bible_research,wa_file_index,testament_coverage,17,TEXT,0,0,0,,,"Which testaments the word's terms span: 'both' 146, 'OT_only' 125, 'NT_only' 32. Uncontrolled by CHECK, and NULL in 5 rows.",,,,0
bible_research,wa_file_index,root_families_in_prior_parts,18,TEXT,0,0,0,,,"For a split file, the comma-separated root-family codes already covered by earlier parts, e.g. 'SHALOM_ROOT, SHA_LEV_ROOT, ...'. It exists to stop later parts re-processing the same roots; present in only 22 rows.",,,,0
bible_research,wa_file_index,last_changed,19,TEXT,0,0,0,datetime('now'),,"When the entry was last written, defaulting to datetime('now'). DEFECT of format: values here are space-separated ('2026-03-16 11:32:38') rather than the ISO-8601 T-separated form used across the rest of the schema, because the default calls datetime() rather than strftime().",,,,0
bible_research,wa_file_name_pattern,id,0,INTEGER,1,0,0,,,"Surrogate key for the pattern, 1-23.",,,,0
bible_research,wa_file_name_pattern,pattern_code,1,TEXT,0,1,1,,,"Short handle for the pattern, e.g. 'dim_cluster_extract', 'dim_grpdesc_patch'. Unique per row.",,,,0
bible_research,wa_file_name_pattern,pattern,2,TEXT,0,1,0,,,"The filename template itself, with braced placeholders, e.g. 'wa-dim-{cluster}-grpverify-{group_code}-{YYYYMMDD}.json'. Placeholder names are conventional and not defined anywhere.",,,,0
bible_research,wa_file_name_pattern,scope,3,TEXT,0,0,0,,,"What the pattern is instantiated per: 'per-cluster' 8, 'per-registry' 8, 'programme' 3, plus per-group, per-batch and patch-id. Uncontrolled by CHECK.",,,,0
bible_research,wa_file_name_pattern,description,4,TEXT,0,0,0,,,"What kind of artefact the pattern names, e.g. 'DimReview per-registry patch'. Populated for all 23.",,,,0
bible_research,wa_file_name_pattern,governing_instruction,5,TEXT,0,0,0,,,"Which document defines the convention, e.g. 'wa-dimensionreview-instruction [current] §15' (11 rows). Reveals that half the registered patterns belong to the retired dimension-review layer.",,,,0
bible_research,wa_file_name_pattern,deprecated,6,INTEGER,0,1,0,0,,"Whether the pattern is retired. 0 in all 23 rows — no pattern has been retired, including the dimension-review ones whose layer is no longer live.",,,,0
bible_research,wa_file_name_pattern,deprecation_note,7,TEXT,0,0,0,,,"Intended to explain a retirement, but NULL in all 23 rows.",,,,0
bible_research,wa_file_name_pattern,created_at,8,TEXT,0,1,0,,,When the pattern was registered. Identical ('2026-04-20T15:55:54') across all 23 rows — one bulk load.,,,,0
bible_research,wa_file_name_pattern,last_modified,9,TEXT,0,0,0,,,When the pattern was last changed. NULL in all 23 rows: no registered pattern has ever been amended since the load.,,,,0
bible_research,wa_finding_catalogue_links,id,0,INTEGER,1,0,0,,,"Surrogate primary key, also referenced by wa_prose_section_citations.cited_qa_link_id.",,,,0
bible_research,wa_finding_catalogue_links,finding_id,1,INTEGER,0,0,0,,wa_session_b_findings.id,"The Session B finding being mapped, referencing wa_session_b_findings. Null on 743 rows — these are the 'no_finding'/'not_applicable' rows that record a question was considered but nothing answered it, which is itself the evidence.",,,,0
bible_research,wa_finding_catalogue_links,question_id,2,INTEGER,0,1,0,,wa_obs_question_catalogue.obs_id,"The catalogue question, referencing wa_obs_question_catalogue.obs_id. 375 distinct questions are covered, far more than the 31 the live finding_question_link reaches.",,,,0
bible_research,wa_finding_catalogue_links,coverage,3,TEXT,0,0,0,,,"How well the finding answers the question: full, partial, not_applicable or no_finding. The negative verdicts are deliberate records of a gap, not missing data.",,,,0
bible_research,wa_finding_catalogue_links,status,4,TEXT,0,1,0,'suggested',,"Whether the mapping is merely active or has been validated. The column defaults to 'suggested' but no row holds that value, so the default is dead.",,,,0
bible_research,wa_finding_catalogue_links,pattern_type,5,TEXT,0,0,0,,,"Free-text characterisation of what the mapping represents (for example 'synthesis_source (D)', 'New finding', 'Gap identified'). Badly uncontrolled — it holds empty strings, and the same idea appears both plain and markdown-italicised ('New finding' and '*New finding*').",,,,0
bible_research,wa_finding_catalogue_links,mapped_date,6,TEXT,0,0,0,,,When the finding was mapped to the question; 18 distinct timestamps show batch authoring rather than incremental work.,,,,0
bible_research,wa_finding_catalogue_links,validated_date,7,TEXT,0,0,0,,,"When the mapping was validated. It equals mapped_date on 6,055 of 6,199 rows, so for almost every row validation carries no independent timing information.",,,,0
bible_research,wa_finding_catalogue_links,validated_by,8,TEXT,0,0,0,,,"Which analytical pass validated the mapping — a first-tier or second-tier Claude AI run. Null on the 488 rows marked 'validated', which is the inverse of what the name implies.",,,,0
bible_research,wa_finding_catalogue_links,session_b_note,9,TEXT,0,0,0,,,"DEPRECATED (2026-08-29): the substantive finding write-up, but duplicated verbatim across every (finding_id, question_id) pairing it applies to (only 3,232 distinct texts across 6,199 rows) -- a normalisation violation, not a real per-row fact. The actual content is superseded by the live finding/finding_question_link pair. Full review: outputs/finding-tables-landscape-review-20260829.md.",,,,1
