registry_word,status,source,strongNumber,stepGloss,language,count,sense_head
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H2418,to live,Hebrew,6,to live
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H2421,to live,Hebrew,291,to live
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H2425,to live,Hebrew,1,to live
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H2492A,be healthy,Hebrew,2,be healthy
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H2949,tender care,Hebrew,1,tender care
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H3545,easing,Hebrew,1,easing
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H4010,cheer,Hebrew,1,cheer
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H4832,healing,Hebrew,16,healing
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H4974,soundness,Hebrew,4,soundness
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H5324,to stand,Hebrew,75,to stand
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H5414P,to give: do,Hebrew,12,[do/give](ACTION)
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7495,to heal,Hebrew,73,to heal
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7499,remedy,Hebrew,3,remedy
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7500,healing,Hebrew,1,healing
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7965G,peace,Hebrew,164,peace
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7965H,Peace [God],Hebrew,1,Peace [God]
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7965I,peace: well-being,Hebrew,54,well-being
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7965J,peace: friendship,Hebrew,5,friendship
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7965K,peace: greeting,Hebrew,12,greeting
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H7965L,peace: completely,Hebrew,1,completely
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H8585B,healing,Hebrew,2,healing
healing,approved,"curated healing-domain word study (Hebrew+Greek heal/health/remedy/wholeness terms) - session 20260810, healing-words-in-study-check report",H8644,healing,Hebrew,1,healing
heart,raw-complete,legacy registry: Programme Addition,G1457,to inaugurate,Greek,13,to inaugurate
heart,raw-complete,legacy registry: Programme Addition,G1573,to lose heart,Greek,6,to lose heart
heart,raw-complete,legacy registry: Programme Addition,G2155,compassionate,Greek,2,compassionate
heart,raw-complete,legacy registry: Programme Addition,G2293,take heart,Greek,20,take heart
heart,raw-complete,legacy registry: Programme Addition,G2588,heart,Greek,905,heart
heart,raw-complete,legacy registry: Programme Addition,G2589,heart-knower,Greek,2,heart-knower
heart,raw-complete,legacy registry: Programme Addition,G4641,hardness of heart,Greek,5,hardness of heart
heart,raw-complete,legacy registry: Programme Addition,G4698,affection/entrails,Greek,14,affection/entrails
heart,raw-complete,legacy registry: Programme Addition,G5590G,soul,Greek,825,soul
heart,raw-complete,legacy registry: Programme Addition,G6657,heavy-hearted,Greek,1,heavy-hearted
heart,raw-complete,legacy registry: Programme Addition,G7684,bold-hearted,Greek,2,bold-hearted
heart,raw-complete,legacy registry: Programme Addition,G7798,to take heart,Greek,2,to take heart
heart,raw-complete,legacy registry: Programme Addition,G8419,dull of heart,Greek,1,dull of heart
heart,raw-complete,legacy registry: Programme Addition,G8485,be faint-hearted,Greek,7,be faint-hearted
heart,raw-complete,legacy registry: Programme Addition,H1079,mind,Hebrew,1,mind
heart,raw-complete,legacy registry: Programme Addition,H2243,breast,Hebrew,1,breast
heart,raw-complete,legacy registry: Programme Addition,H2436G,bosom: embrace,Hebrew,20,embrace/chest
heart,raw-complete,legacy registry: Programme Addition,H2450,wise,Hebrew,138,wise
heart,raw-complete,legacy registry: Programme Addition,H2504,loin,Hebrew,13,loin
heart,raw-complete,legacy registry: Programme Addition,H2836A,to desire,Hebrew,8,to desire
heart,raw-complete,legacy registry: Programme Addition,H2910,inner parts,Hebrew,2,inner parts
heart,raw-complete,legacy registry: Programme Addition,H3512A,be disheartened,Hebrew,3,be disheartened
heart,raw-complete,legacy registry: Programme Addition,H3516,liver,Hebrew,14,liver
heart,raw-complete,legacy registry: Programme Addition,H3629,kidney,Hebrew,31,kidney
heart,raw-complete,legacy registry: Programme Addition,H3820A,heart,Hebrew,603,heart
heart,raw-complete,legacy registry: Programme Addition,H3821,heart,Hebrew,1,heart
heart,raw-complete,legacy registry: Programme Addition,H3823A,to encourage,Hebrew,3,to encourage
heart,raw-complete,legacy registry: Programme Addition,H3824,heart,Hebrew,252,heart
heart,raw-complete,legacy registry: Programme Addition,H3825,heart,Hebrew,7,heart
heart,raw-complete,legacy registry: Programme Addition,H3826,heart,Hebrew,7,heart
heart,raw-complete,legacy registry: Programme Addition,H4578,belly,Hebrew,32,belly
heart,raw-complete,legacy registry: Programme Addition,H5034B,to wither,Hebrew,20,to wither
heart,raw-complete,legacy registry: Programme Addition,H5315G,soul,Hebrew,249,soul
heart,raw-complete,legacy registry: Programme Addition,H5315I,soul: myself,Hebrew,133,soul: myself
heart,raw-complete,legacy registry: Programme Addition,H5315L,soul: appetite,Hebrew,47,soul: appetite
heart,raw-complete,legacy registry: Programme Addition,H7130H,entrails: inner parts,Hebrew,28,inner parts
heart,raw-complete,legacy registry: Programme Addition,H7907,heart,Hebrew,1,heart
heart,raw-complete,legacy registry: Programme Addition,H8056,glad,Hebrew,21,glad
holiness,raw-complete,legacy registry: High Confidence,G0037,to sanctify,Greek,213,to sanctify
holiness,raw-complete,legacy registry: High Confidence,G0038,holiness,Greek,13,holiness
holiness,raw-complete,legacy registry: High Confidence,G0039G,Holy Place,Greek,622,Holy Place
holiness,raw-complete,legacy registry: High Confidence,G0039H,Most Holy Place,Greek,4,Most Holy Place
holiness,raw-complete,legacy registry: High Confidence,G0040G,holy,Greek,262,holy
holiness,raw-complete,legacy registry: High Confidence,G0040H,holy: saint,Greek,65,holy: saint
holiness,raw-complete,legacy registry: High Confidence,G0041,holiness,Greek,2,holiness
holiness,raw-complete,legacy registry: High Confidence,G0042,holiness,Greek,7,holiness
holiness,raw-complete,legacy registry: High Confidence,G0572,openness,Greek,11,openness
holiness,raw-complete,legacy registry: High Confidence,G2150,piety,Greek,19,piety
holiness,raw-complete,legacy registry: High Confidence,G2412,reverent,Greek,1,reverent
holiness,raw-complete,legacy registry: High Confidence,G2413,sacred,Greek,12,sacred
holiness,raw-complete,legacy registry: High Confidence,G3741,sacred,Greek,45,sacred
holiness,raw-complete,legacy registry: High Confidence,G3742,holiness,Greek,6,holiness
holiness,raw-complete,legacy registry: High Confidence,G3743,devoutly,Greek,2,devoutly
holiness,raw-complete,legacy registry: High Confidence,G4151G,spirit/breath: spirit,Greek,679,spirit/breath: spirit
holiness,raw-complete,legacy registry: High Confidence,H2623,pious,Hebrew,39,pious
holiness,raw-complete,legacy registry: High Confidence,H4720,sanctuary,Hebrew,75,sanctuary
holiness,raw-complete,legacy registry: High Confidence,H6422,certain,Hebrew,1,certain
holiness,raw-complete,legacy registry: High Confidence,H6918G,holy,Hebrew,112,holy
holiness,raw-complete,legacy registry: High Confidence,H6918H,holy: saint,Hebrew,7,saint/priest
holiness,raw-complete,legacy registry: High Confidence,H6922,holy,Hebrew,13,holy
holiness,raw-complete,legacy registry: High Confidence,H6942G,to consecrate: consecate,Hebrew,131,consecate/sanctify
holiness,raw-complete,legacy registry: High Confidence,H6942H,to consecrate: dedicate,Hebrew,26,dedicate
holiness,raw-complete,legacy registry: High Confidence,H6942I,to consecrate: forfeit,Hebrew,1,forfeit
holiness,raw-complete,legacy registry: High Confidence,H6942J,to consecrate: prepare,Hebrew,7,prepare/set apart
holiness,raw-complete,legacy registry: High Confidence,H6942K,to consecrate: holiness,Hebrew,10,holiness
holiness,raw-complete,legacy registry: High Confidence,H6944G,holiness,Hebrew,419,holiness
holiness,raw-complete,legacy registry: High Confidence,H6944H,Most Holy Place,Hebrew,20,Most Holy Place
holiness,raw-complete,legacy registry: High Confidence,H6944I,[Way of] Holiness,Hebrew,1,[Way of] Holiness
holiness,raw-complete,legacy registry: High Confidence,H6944J,Holy Place,Hebrew,33,Holy Place
honesty,raw-complete,legacy registry: Missing Inner Being Words,G4587,dignity,Greek,3,dignity
honesty,raw-complete,legacy registry: Missing Inner Being Words,H0530,faithfulness,Hebrew,49,faithfulness
honesty,raw-complete,legacy registry: Missing Inner Being Words,H0571G,truth: faithful,Hebrew,66,faithful
honesty,raw-complete,legacy registry: Missing Inner Being Words,H3476,uprightness,Hebrew,14,uprightness
honesty,raw-complete,legacy registry: Missing Inner Being Words,H5229,upright,Hebrew,4,upright
honesty,raw-complete,legacy registry: Missing Inner Being Words,H6666,righteousness,Hebrew,165,righteousness
hope,raw-complete,legacy registry: High Confidence,G0362,to await,Greek,5,to await
hope,raw-complete,legacy registry: High Confidence,G0560,to despair,Greek,2,to despair
hope,raw-complete,legacy registry: High Confidence,G0603,eager expectation,Greek,2,eager expectation
hope,raw-complete,legacy registry: High Confidence,G1561,expectation,Greek,1,expectation
hope,raw-complete,legacy registry: High Confidence,G1679,to hope/expect,Greek,121,to hope/expect
hope,raw-complete,legacy registry: High Confidence,G1680,hope,Greek,136,hope
hope,raw-complete,legacy registry: High Confidence,G3785,I wish!,Greek,4,I wish!
hope,raw-complete,legacy registry: High Confidence,G4276,to hope beforehand,Greek,1,to hope beforehand
hope,raw-complete,legacy registry: High Confidence,G7379,to raise hope,Greek,4,to raise hope
hope,raw-complete,legacy registry: High Confidence,H0982,to trust,Hebrew,120,to trust
hope,raw-complete,legacy registry: High Confidence,H0986,trust,Hebrew,3,trust
hope,raw-complete,legacy registry: High Confidence,H2342I,to twist: writh in pain,Hebrew,25,writh in pain/wound
hope,raw-complete,legacy registry: High Confidence,H2442,to wait,Hebrew,14,to wait
hope,raw-complete,legacy registry: High Confidence,H2620,to seek refuge,Hebrew,37,to seek refuge
hope,raw-complete,legacy registry: High Confidence,H2976,to despair,Hebrew,6,to despair
hope,raw-complete,legacy registry: High Confidence,H3175,waiting,Hebrew,1,waiting
hope,raw-complete,legacy registry: High Confidence,H3176G,to wait: wait,Hebrew,18,wait[for time]
hope,raw-complete,legacy registry: High Confidence,H3176H,to wait: hope,Hebrew,26,hope/trust
hope,raw-complete,legacy registry: High Confidence,H3689,loin,Hebrew,13,loin
hope,raw-complete,legacy registry: High Confidence,H4007,expectation,Hebrew,3,expectation
hope,raw-complete,legacy registry: High Confidence,H4009,confidence,Hebrew,15,confidence
hope,raw-complete,legacy registry: High Confidence,H4268,refuge,Hebrew,20,refuge
hope,raw-complete,legacy registry: High Confidence,H4723A,Kue,Hebrew,4,Kue
hope,raw-complete,legacy registry: High Confidence,H4723B,hope,Hebrew,5,hope
hope,raw-complete,legacy registry: High Confidence,H4723C,collection,Hebrew,3,collection
hope,raw-complete,legacy registry: High Confidence,H6960A,to await,Hebrew,48,to await
hope,raw-complete,legacy registry: High Confidence,H6960B,to collect,Hebrew,3,to collect
hope,raw-complete,legacy registry: High Confidence,H7663B,to await,Hebrew,6,to await
hope,raw-complete,legacy registry: High Confidence,H7664,hope,Hebrew,2,hope
hope,raw-complete,legacy registry: High Confidence,H7951,to prosper,Hebrew,5,to prosper
hope,raw-complete,legacy registry: High Confidence,H8431,hope,Hebrew,6,hope
hope,raw-complete,legacy registry: High Confidence,H8615A,cord,Hebrew,2,cord
hope,raw-complete,legacy registry: High Confidence,H8615B,hope,Hebrew,32,hope
humility,raw-complete,legacy registry: High Confidence,G0036,lowly,Greek,1,lowly
humility,raw-complete,legacy registry: High Confidence,G4240,gentleness,Greek,15,gentleness
humility,raw-complete,legacy registry: High Confidence,G5011,lowly,Greek,55,lowly
humility,raw-complete,legacy registry: High Confidence,G5012,humility,Greek,7,humility
humility,raw-complete,legacy registry: High Confidence,G5013,to humble,Greek,155,to humble
humility,raw-complete,legacy registry: High Confidence,G5014,lowliness,Greek,31,lowliness
humility,raw-complete,legacy registry: High Confidence,H6037,gentleness,Hebrew,2,gentleness
humility,raw-complete,legacy registry: High Confidence,H6038,gentleness,Hebrew,5,gentleness
humility,raw-complete,legacy registry: High Confidence,H6800B,humble,Hebrew,1,humble
humility,raw-complete,legacy registry: High Confidence,H7807,lowly,Hebrew,1,lowly
